ID,mox,mox_FDR,moxYG,moxYG_FDR,logCPM
YOR008C-A,-0.955650442,0.141514883,-0.892480428,0.170467649,-1.124435656
YOR008W-B,-0.261221839,0.854483625,-0.64418727,0.502462285,-1.376123874
YOR009W,-0.960735621,0.010738793,-0.988662405,0.007319993,2.703633123
YOR010C,0.231963641,0.586151618,0.66896421,0.044580598,3.157348227
YOR011W,-0.579141359,0.194857061,-0.314271205,0.544732772,6.920814333
YOR011W-A,-0.38251256,0.69523739,-0.517883049,0.578489605,-0.894821984
YOR012W,-0.040586811,0.985175139,0.170831259,0.763186096,4.071206278
YOR013W,0.134408673,0.789331081,0.120069182,0.830105856,4.661883633
YOR014W,0.518036473,0.224381321,0.758502781,0.048840726,5.730901281
YOR015W,0.42366693,0.368378211,0.920175435,0.020080218,3.4211838
YOR016C,0.497382718,0.181439448,0.53136618,0.13958046,6.497560372
YOR017W,0.255690282,0.628499671,-0.485482326,0.297609503,2.296817941
YOR018W,-0.182375403,0.732147692,0.226199483,0.670169266,3.35200186
YOR019W,-1.608218939,1.49E-05,-1.214573624,0.001579388,4.585593725
YOR020C,0.27262823,0.539728671,0.436843503,0.276738595,7.494281275
YOR020W-A,-0.540379917,0.206640664,-0.17185038,0.767143889,3.179579837
YOR021C,0.278070747,0.628434774,-0.47033802,0.367530147,4.737187594
YOR022C,-0.743205085,0.055785751,-0.691670705,0.072251249,2.607648028
YOR023C,0.5872605,0.100633589,1.359930069,6.51E-06,3.77820703
YOR024W,0.578673876,0.704972131,0.647506983,0.67597646,-3.047010756
YOR025W,0.256098605,0.537359571,-0.219496733,0.635236843,3.060571734
YOR026W,-1.00286265,0.00030262,-1.005509778,0.000328178,3.689119335
YOR027W,-0.010428424,1,-0.432722642,0.279305665,6.169959635
YOR028C,1.012209712,0.01480457,0.294511778,0.601142217,1.823393641
YOR029W,1.688261154,0.023164084,0.378562013,0.810211973,-1.490160443
YOR030W,0.330535031,0.453016702,0.351189494,0.426084317,3.38392829
YOR031W,-0.633455314,0.315719321,0.099206982,0.94448517,1.023884248
YOR032C,-1.538426128,0.000304923,-1.450032157,0.000766912,2.909130089
YOR032W-A,-2.982454473,2.57E-06,-2.196312689,0.000600669,0.173231708
YOR033C,-0.239164213,0.608991802,0.142691169,0.80328005,3.81144335
YOR034C,-0.242761548,0.596585194,-0.061841414,0.947946689,5.991151796
YOR034C-A,-0.452507521,0.467497644,0.312288943,0.678836098,1.036605536
YOR035C,-0.469773536,0.393405341,-0.309291847,0.625798073,3.655489048
YOR036W,-0.560956426,0.096149293,-0.663648859,0.036003221,3.535332848
YOR037W,0.044453814,0.981899136,-0.250695192,0.672127917,2.168236139
YOR038C,0.43786438,0.197577716,-0.089897528,0.877016423,3.284973061
YOR039W,-0.181031796,0.685644694,-0.134402897,0.794593959,5.104595991
YOR040W,-1.020649772,0.003920095,-1.113956891,0.001367751,3.050646276
YOR041C,-1.398835664,0.000467214,-1.931115279,7.25E-07,2.353533036
YOR042W,-1.155557105,0.000523522,-1.544569979,1.48E-06,4.747689962
YOR043W,0.055527672,0.946522448,0.268034562,0.528867665,4.578782632
YOR044W,0.698340072,0.036414647,0.757483585,0.018526591,2.866175617
YOR045W,0.321459068,0.426513016,0.315929569,0.441190204,5.560063506
YOR046C,0.151303933,0.820831328,-0.675362091,0.146233532,4.984650623
YOR047C,0.808958765,0.086254383,0.341628235,0.551624323,2.549776569
YOR048C,0.130095742,0.769487674,-0.313582489,0.389132857,4.516955501
YOR049C,-1.32787034,0.009780537,0.464610865,0.467499353,2.693581389
YOR050C,-0.512119743,0.50975468,-0.272485302,0.784105201,0.248668895
YOR051C,0.334043197,0.492795398,-0.590926606,0.167965737,4.893349822
YOR052C,0.234270117,0.585331388,-0.049607127,0.970175725,3.883790958
YOR053W,-0.566761655,0.578024449,0.313699776,0.801248585,-1.122252093
YOR054C,0.924002826,0.023527463,0.556026647,0.215042615,2.314211781
YOR055W,1.519516167,0.056310713,0.785415422,0.42087717,-0.963475876
YOR056C,-0.185451005,0.67418328,-1.033677923,0.000771274,3.910363651
YOR057W,-0.39634615,0.251189351,-0.801433896,0.006613036,4.34881374
YOR058C,0.554174041,0.139111766,0.167204168,0.742852164,2.86633937
YOR059C,-0.356062178,0.415228009,-0.622287118,0.106792992,2.948911509
YOR060C,-0.072851022,0.964102916,-0.458114831,0.499411371,0.771586909
YOR061W,0.040340444,0.981899136,-0.530972332,0.1970279,4.607658043
YOR062C,0.141119898,0.813839602,0.613662578,0.141315091,2.632954149
YOR063W,-0.030811201,0.998184794,0.013233211,1,11.53955326
YOR064C,-1.353220088,0.000173507,-1.444428255,6.35E-05,3.898467041
YOR065W,1.220024517,0.006209536,1.256256558,0.004092619,6.12066815
YOR066W,0.896358915,0.019048796,0.782012175,0.040856706,2.887656871
YOR067C,0.527358046,0.154058365,0.525495516,0.146233532,7.211444663
YOR068C,0,1,2.909618028,0.734166954,-4.618428669
YOR069W,0.183929789,0.665842575,-0.472858225,0.171670637,3.029071058
YOR070C,0.374039958,0.338517656,0.765606396,0.020692852,3.76789842
YOR071C,0.752834005,0.091844194,0.894829042,0.031525732,5.513809732
YOR072W,-0.482217768,0.552852308,-0.37129643,0.680421441,0.9449795
YOR072W-A,-1.100438233,0.086254383,-0.517278269,0.493590611,1.096067333
YOR072W-B,0,1,0,1,-4.776081025
YOR073W,0.562619897,0.271977161,-0.773022429,0.11060154,2.391809595
YOR073W-A,0.429995947,0.695295107,-1.198936172,0.218584782,-1.735481838
YOR074C,-0.144163215,0.8093802,-0.48076327,0.281886833,2.597190735
YOR075W,0.63941312,0.28199624,-0.242702524,0.761498861,2.666737647
YOR076C,0.976806214,0.017943049,0.185296576,0.761353915,3.128200561
YOR077W,1.159695052,0.117882013,0.360452931,0.724740379,0.03193473
YOR078W,1.128459039,0.006342839,0.439037972,0.381527916,3.427292634
YOR079C,0.083969713,0.884381102,0.155390517,0.745867804,6.146005019
YOR080W,-0.489896977,0.173785592,-0.331063706,0.395691111,3.879934772
YOR081C,0.67453603,0.058294057,0.798795582,0.016965187,5.661858703
YOR082C,0.239532785,0.84093853,0.594238044,0.631985032,-2.337969826
YOR083W,0.09025461,0.932314176,-0.109095536,0.911817264,2.04137077
YOR084W,-0.099862875,0.89567879,0.160193274,0.815037762,4.232840361
YOR085W,0.699087518,0.060466121,0.683941371,0.058219696,7.92178418
YOR086C,-0.245728726,0.601044542,-0.263914532,0.582845601,6.212290803
YOR087W,0.372883191,0.335222727,0.566039593,0.103918843,5.470961793
YOR089C,-0.052225866,0.954664672,-0.527116082,0.148504918,3.659895814
YOR090C,-0.80577721,0.016412966,-0.728512933,0.029162063,4.682129155
YOR091W,-0.493557548,0.18760802,-0.927658248,0.004410362,4.370201562
YOR092W,0.272977483,0.530464617,0.59628883,0.100473823,6.718108495
YOR093C,0.815525046,0.027615438,0.85355059,0.017288606,3.212827779
YOR094W,-0.203602883,0.605457055,-0.121119661,0.804426247,3.701571445
YOR095C,0.041632133,0.991344067,-0.491114944,0.351586025,5.317316661
YOR096W,0.628757325,0.210692752,0.334881612,0.568965678,9.540867927
YOR097C,0.069122216,0.919310714,-0.131229872,0.812071091,3.036891535
YOR098C,-0.0964383,0.912071448,0.135462151,0.866545883,5.978633112
YOR099W,-0.43300232,0.445169371,-0.34175303,0.581904882,9.524077125
YOR100C,-0.220628295,0.681557681,0.222780699,0.695580553,3.632017715
YOR101W,-0.025895454,1,-0.596696823,0.073132432,4.335652047
YOR102W,-0.164415584,0.787336056,-0.076022584,0.940955827,4.343047804
YOR103C,-0.05448989,0.948937289,0.119978596,0.82766651,5.742931802
YOR104W,0.216450926,0.621520629,-0.248490156,0.5736993,3.071861281
YOR105W,0.950228429,0.138396664,-0.122744051,0.974850577,-1.006285464
YOR106W,0.162404121,0.79795988,-0.686592731,0.140559807,2.125969561
YOR107W,-1.54829779,4.89E-08,-1.16825818,8.15E-05,3.629195354
YOR108C-A,0,1,0,1,-4.776081025
YOR108W,-0.194482934,0.697343525,0.168025932,0.753574024,7.406207972
YOR109W,-0.072380475,0.915196653,0.201880507,0.677539536,4.804346839
YOR110W,-0.214670685,0.591041335,-0.802282168,0.008379592,2.993237741
YOR111W,-0.059759267,0.939955905,-0.499638622,0.173044436,2.852566278
YOR112W,-0.365636331,0.372668605,-0.295706077,0.501485689,4.095982751
YOR113W,0.524469291,0.279894032,0.252727669,0.67597646,2.390397854
YOR114W,-0.159041128,0.833457204,-0.318725878,0.624385656,1.727678424
YOR115C,-0.079110438,0.906327357,-0.78919471,0.021724751,4.625129315
YOR116C,0.288434833,0.514524385,0.696334039,0.054729491,6.733296257
YOR117W,-0.699473128,0.056601572,-0.448697397,0.256539629,5.921225864
YOR118W,0.018750955,1,-0.070647885,0.91385994,4.148715163
YOR119C,0.286476587,0.509147313,-0.543317836,0.152138128,3.500203309
YOR120W,0.124574705,0.82563205,0.228130718,0.652316329,3.019402638
YOR121C,0.057731829,1,2.27192633,0.002081,2.682716144
YOR122C,-0.170383331,0.730849318,0.101546431,0.878168061,9.05198214
YOR123C,-1.048538754,0.001705608,-1.672842441,1.17E-07,3.742329621
YOR124C,-0.31242572,0.397629103,-0.493679136,0.137713746,4.264833258
YOR125C,-0.024761226,1,-0.194464659,0.684856927,3.542298676
YOR126C,-0.106234373,0.835967449,-0.067864597,0.926512756,4.095986887
YOR127W,0.554810465,0.128951424,0.408887634,0.289368671,3.699728761
YOR128C,-0.857744532,0.01528104,0.674105292,0.060957646,5.791465319
YOR129C,0.132685794,0.777779533,0.524325821,0.122657795,3.432240132
YOR130C,-0.183008622,0.67706509,-0.456613922,0.200686615,4.785253979
YOR131C,-0.392091065,0.296480451,-0.680497119,0.038458595,3.906963584
YOR132W,-0.431058531,0.2180724,-0.628600819,0.047199705,3.668685901
YOR133W,-0.66665442,0.175264515,-0.467518113,0.376057099,12.30963091
YOR134W,-1.920620501,4.55E-09,-1.368509303,6.29E-05,3.257156582
YOR135C,-0.328029949,0.54135159,0.267089656,0.653884199,5.585262778
YOR136W,-0.211903917,0.678075881,0.388844768,0.382394648,7.841477604
YOR137C,0.370433966,0.381138838,1.113050405,0.000955363,4.109306031
YOR138C,-0.205607842,0.677488856,-0.346682966,0.434506406,4.106181257
YOR139C,-0.147549541,0.91067979,-0.553313729,0.542157896,-0.512759911
YOR140W,0.029111861,1,0.365037908,0.537292595,3.897241129
YOR141C,0.600151571,0.12222659,0.088219363,0.904679244,3.101441863
YOR142W,-0.329741682,0.5107941,0.213665336,0.715769493,8.733937122
YOR142W-A,0.123247327,0.947663828,1.375539004,0.033268648,-0.497803276
YOR142W-B,0.227487379,0.630714625,0.008851092,1,5.846533208
YOR143C,0.218116564,0.674570721,-0.195187829,0.734166954,3.3184218
YOR144C,0.231744007,0.681557681,-0.48853251,0.31286276,2.398618929
YOR145C,0.095715936,0.884855359,-0.430612219,0.323554341,5.334638608
YOR146W,0.301464436,0.616947659,-0.490528875,0.378389176,2.069414312
YOR147W,0.765701535,0.039066206,0.919572608,0.008602704,3.522247235
YOR148C,-0.116469696,0.819618443,-0.404708934,0.281886833,3.207274537
YOR149C,-0.153814306,0.766471415,0.208929217,0.678836098,6.135890975
YOR150W,0.288225305,0.465241414,0.397522243,0.281713798,4.489685511
YOR151C,0.675559559,0.066368681,0.299911959,0.495635679,5.464898908
YOR152C,0.484339038,0.252609826,0.874810143,0.017571821,4.713309525
YOR153W,0.382897409,0.444132384,0.549323719,0.234612858,8.412772504
YOR154W,0.518792213,0.233260074,-0.195803922,0.734166954,3.664011475
YOR155C,-0.692802531,0.060163265,-0.534364414,0.157774055,5.094865291
YOR156C,-0.381637486,0.430276529,-0.040393606,0.994014614,2.801776891
YOR157C,-0.253939151,0.571287307,-0.417666287,0.301853058,5.547718347
YOR158W,0.083693035,0.88071757,-0.289121204,0.45620209,3.679301297
YOR159C,0.07486658,0.891895877,-0.113305792,0.822420296,3.258894502
YOR160W,0.834134501,0.039980902,1.297029818,0.000479225,4.822179806
YOR161C,0.658195223,0.314391293,0.380038354,0.621478993,7.198470272
YOR161C-C,-0.67845183,0.310433041,-0.078762271,0.974850577,-0.307409444
YOR161W-A,0,1,0,1,-4.776081025
YOR161W-B,0,1,0,1,-4.776081025
YOR162C,-0.184708938,0.670392634,0.201191418,0.659480925,3.519375613
YOR163W,-0.533032304,0.143684758,-0.638126359,0.061738968,4.491429302
YOR164C,-0.797546736,0.029148883,-0.550933548,0.152128263,6.29264583
YOR165W,0.155410738,0.728864053,-0.198708751,0.660314031,4.753779686
YOR166C,0.505888367,0.344902953,0.072010099,0.957075436,2.951679749
YOR167C,0.831643904,0.093545989,0.870627459,0.065942491,8.977593579
YOR168W,0.532388027,0.235329056,-0.141425855,0.830515822,5.921633927
YOR169C,-0.044780588,0.99790354,-0.054263023,0.997279174,2.025335467
YOR170W,0.528814951,0.450194649,0.44384852,0.563472512,0.835618264
YOR171C,0.64690378,0.098206305,0.115037285,0.858908903,4.015737597
YOR172W,0.369862347,0.369308602,0.165879859,0.750089128,2.930213
YOR173W,-0.653533728,0.323780679,-0.685350543,0.296283453,2.71374735
YOR174W,-0.00841082,1,-0.692530118,0.062358645,3.60733209
YOR175C,-0.305247467,0.482673153,-0.084872277,0.906887968,6.976495614
YOR176W,-0.477288763,0.368347149,-0.082821618,0.940955827,6.747955516
YOR177C,-1.19811851,0.012373791,-1.049388207,0.029385041,1.354657158
YOR178C,0.091708865,0.894798033,0.527069203,0.217776227,3.05281281
YOR179C,0.096833558,0.921261104,-0.41412271,0.497386141,2.261098069
YOR180C,-0.132585187,0.851278872,-0.126616033,0.876940846,2.085742317
YOR181W,0.001964034,1,0.119439701,0.828656698,3.682814952
YOR182C,0.682105365,0.197694465,0.144215529,0.867946801,7.593392878
YOR183W,-0.191489747,0.891947001,0.533041013,0.486584148,-1.082106183
YOR184W,-1.068239142,0.001567327,-0.431387737,0.285390331,7.400374448
YOR185C,-0.012851489,1,0.391304469,0.455180215,5.550282177
YOR186C-A,0,1,0,1,-4.776081025
YOR186W,-1.623885307,0.001216802,-0.789407934,0.161622933,1.90713412
YOR187W,0.200121501,0.712546538,0.558092743,0.192340373,8.564802582
YOR188W,0.509985084,0.225675003,-0.128592693,0.850727811,2.528542257
YOR189W,0.111797685,0.862473392,-0.234244684,0.67631981,3.305643724
YOR190W,-2.352350625,9.24E-13,-1.689162854,4.74E-07,3.618816027
YOR191W,0.232353469,0.683590554,-0.438837181,0.375881739,3.273148622
YOR192C,0.417372247,0.288558117,0.171211168,0.736472218,3.144714241
YOR192C-A,-2.936650468,0.021636181,0.210750788,0.943948,1.523337051
YOR192C-B,-0.369707812,0.492795398,-1.500546584,0.00028428,3.800463065
YOR192C-C,-0.596140845,0.247608848,-0.041696344,1,1.316807203
YOR193W,-0.225468047,0.674570721,-0.748248568,0.066444887,2.657082487
YOR194C,0.582206269,0.107392076,0.223188844,0.630219897,3.262441512
YOR195W,0.841248299,0.196543872,-0.295385451,0.734166954,2.147542251
YOR196C,0.725690055,0.033800845,0.175680981,0.72031097,4.047168242
YOR197W,-0.395358753,0.3403271,0.069291069,0.935598864,5.689493852
YOR198C,0.140254542,0.821680458,-0.716829277,0.089218644,5.709640052
YOR199W,0.702386426,0.237458838,-0.229711155,0.798662383,0.170200685
YOR200W,0.007498446,1,-0.233192263,0.805655464,0.675179872
YOR201C,0.57777337,0.079364271,0.017136984,1,4.125947327
YOR202W,-0.892455647,0.026805967,-0.1513943,0.813166202,6.371673109
YOR203W,-0.024452319,1,0.330231015,0.541487575,2.623235259
YOR204W,0.759677527,0.145730168,0.596293963,0.27076535,8.823054169
YOR205C,0.609620889,0.167694638,0.263732691,0.6350757,2.760285268
YOR206W,0.701758084,0.202743967,-0.232354752,0.751290516,4.532427786
YOR207C,0.353067252,0.433160853,0.233298314,0.655733963,5.143149729
YOR208W,1.175905112,0.02021775,1.839299275,9.04E-05,3.57476594
YOR209C,-0.266951379,0.54880504,-0.084449072,0.908519613,5.46006715
YOR210W,0.481044285,0.308639636,-0.201758394,0.736472218,4.94861435
YOR211C,0.404256361,0.30411577,0.098302143,0.87630885,3.280188227
YOR212W,0.27223554,0.53053336,-0.653210661,0.066444887,5.220463678
YOR213C,0.168864821,0.681360134,0.519890222,0.096592808,3.859514556
YOR214C,-1.119182172,0.095203266,0.335438848,0.701472497,-0.965211185
YOR215C,0.363018552,0.441321927,0.0780883,0.931278799,4.074404728
YOR216C,0.049251662,0.977176116,-0.694172452,0.125568762,2.852163994
YOR217W,0.336192588,0.469610589,-0.273952688,0.585308396,3.964990895
YOR218C,-0.16871555,0.835728488,0.029771271,1,1.123804391
YOR219C,0.225013043,0.588698085,0.142126267,0.772136803,4.491502731
YOR220W,-0.455171134,0.224040825,-0.071199154,0.925191201,3.670091891
YOR221C,0.545494766,0.12707827,1.173100888,0.000124091,4.679038821
YOR222W,-0.865990566,0.00646612,-0.827058329,0.008782852,5.383108612
YOR223W,-0.069312578,0.936900736,0.127278372,0.858908903,3.008052161
YOR224C,0.513983792,0.320767462,0.390966941,0.485805126,6.494211834
YOR225W,0.21925108,0.732147692,0.249105009,0.708336776,2.179661887
YOR226C,0.442283301,0.256851093,0.318988416,0.449284106,4.941435682
YOR227W,-0.015325646,1,0.626535364,0.15157576,6.794736211
YOR228C,-0.237840816,0.683590554,0.164374328,0.81409328,4.721916525
YOR229W,-0.434876035,0.218938532,-0.545115114,0.101802206,3.41141195
YOR230W,-1.377150463,0.003672908,-0.781672709,0.131696354,8.711716228
YOR231C-A,0,1,0,1,-4.776081025
YOR231W,0.551289845,0.140236135,0.814588002,0.015747975,4.096965795
YOR232W,0.26568617,0.657435106,-0.427521125,0.431878758,5.231103581
YOR233W,0.483000112,0.209366513,0.034683108,0.99401991,3.315268605
YOR234C,0.727640867,0.116535235,0.768655507,0.083151887,7.348670693
YOR235W,-1.784875672,0.196882191,-1.788184389,0.196170518,-1.946880977
YOR236W,-0.413932273,0.295293729,-0.848515095,0.011751058,3.9990487
YOR237W,-1.605001431,0.006863181,-1.518977616,0.010711904,1.159797666
YOR238W,-0.201323685,0.702582073,-0.489183425,0.252000481,3.492154467
YOR239W,-0.526224502,0.18760802,-1.08336366,0.001579057,4.800577628
YOR241W,0.29989203,0.409677773,-0.01130792,1,3.947192361
YOR242C,0.378211019,0.543019029,0.123034489,0.897548233,0.718902844
YOR243C,0.322508351,0.460985706,-0.742040164,0.041390001,4.335622318
YOR244W,0.658677563,0.158955924,-0.016811173,1,2.950389379
YOR245C,0.428206434,0.273094507,0.735283285,0.031637872,4.525391943
YOR246C,-0.35398176,0.410801882,-0.123788931,0.836972603,6.544306123
YOR247W,0.259048334,0.618841431,0.462514348,0.314548538,10.2318694
YOR248W,1.947922213,0.014405638,0.569759987,0.579346152,4.297168956
YOR249C,0.404925735,0.348189601,0.134696924,0.824335197,2.778400985
YOR250C,-0.145448228,0.731683364,-0.150664936,0.734961513,3.738504906
YOR251C,-0.810533515,0.033492185,-0.58920144,0.137713746,5.815300479
YOR252W,0.524546919,0.307799906,-0.314516895,0.60515014,3.744176852
YOR253W,0.396063139,0.416028581,0.121428813,0.869925633,4.198268863
YOR254C,0.435443238,0.265541654,0.37410397,0.354262377,6.061292406
YOR255W,-1.687142807,0.155547505,-1.189213549,0.376588978,-3.29680413
YOR256C,0.642527512,0.05114029,0.602803148,0.062215721,4.255602894
YOR257W,0.062308754,0.952436194,-0.080596648,0.936732415,2.788759455
YOR258W,-0.318683929,0.558615322,-0.511268767,0.301853058,2.134191442
YOR259C,-0.06528807,0.926939671,-0.514822899,0.1510326,5.329898806
YOR260W,0.463066739,0.31092499,0.890340287,0.022977264,6.31935111
YOR261C,0.026314323,1,-1.021165815,0.014280825,5.863270292
YOR262W,-0.075220517,0.893916465,-0.595626918,0.057048413,4.102976899
YOR263C,0.525540795,0.511010943,-0.573338622,0.504278912,0.6919138
YOR264W,0.304014291,0.530005892,-0.799969905,0.042768966,3.369360772
YOR265W,-0.001917479,1,-0.186869619,0.711651399,4.038332561
YOR266W,0.393237854,0.345364359,0.131505811,0.82225232,2.867636138
YOR267C,0.818068105,0.006193151,1.050568511,0.000238422,4.30527568
YOR268C,-2.517491638,0.000715108,-1.903888693,0.009683169,-1.996587759
YOR269W,0.148295518,0.728729438,0.357602903,0.31207546,3.91260861
YOR270C,0.38232264,0.356431677,0.672853721,0.062771021,9.661692504
YOR271C,0.556502556,0.132050943,0.564880353,0.115523733,6.327089585
YOR272W,0.02542142,1,-0.316820777,0.496874116,4.639288611
